34999.00, 4
494.00, 2
0.00, 236
491.00, 18
213.00, 17
535.00, 2
11.00, 9
36.00, 8
60.00, 27
1057224.00, 6
64.00, 2
224.00, 33
786.00, 4
73.25, 6
236.00, 7
23999.00, 6
608.00, 1
136.00, 1
0.65, 1
487.00, 12
329999.00, 6
0.06, 1
7976064.00, 2
228.00, 34
42.00, 4
8045022.00, 4
58.50, 22
122.00, 7
28.00, 5
19.00, 1
25999.00, 11
-4.10, 1
66.25, 4
1.86, 2
102999.00, 2
77.00, 23
877.00, 2
122.50, 24
77.25, 8
493.00, 9
1677161.00, 4
300.00, 1
232.00, 24
74.73, 1
604999.00, 2
1.00, 26
0.95, 4
24.00, 2
482.00, 4
0.75, 1
70.25, 15
492.00, 21
22999.00, 2
0.22, 1
280.50, 4
486.00, 19
1.22, 2
34.00, 7
193.00, 5
74.35, 1
159999.00, 4
412.00, 3
49.99, 1
23.50, 2
14530.00, 4
-7080313.00, 1
123.00, 16
281.50, 4
72.26, 1
60.00, 39
83.00, 2
71.00, 16
1347447.00, 4
213.50, 17
61.00, 4
3.00, 3
116.53, 1
491.50, 10
68.00, 6
538.00, 2
492.50, 7
385999.00, 2
489.00, 12
849.24, 1
60.50, 3
29.00, 4
68.75, 6
1.00, 16
0.97, 1
6575021.00, 2
78.00, 3
3778895.00, 2
57.50, 7
13.82, 1
123.50, 3
865.00, 2
70.75, 11
241664.00, 1
46.97, 1
43.50, 2
63.25, 2
220.00, 5
67.89, 1
204.00, 2
31999.00, 3
221.00, 2
490.00, 12
61.50, 2
60140.00, 2
65.50, 2
493.50, 3
75.69, 1
146999.00, 2
3698698.00, 2
74.25, 4
1096.00, 1
2165.79, 1
55.50, 10
0.65, 1
81.75, 1
66.63, 1
0.02, 1
484.00, 2
56.50, 6
212.00, 6
24.94, 1
58.00, 29
302776.31, 2
37.00, 4
283.50, 19
29999.00, 2
0.90, 1
41.60, 2
857.16, 1
62.00, 2
55.25, 3
3.78, 2
640.12, 1
0.50, 4
76.00, 5
284.00, 2
57.00, 13
35.00, 4
9.00, 1
3.39, 3
86.00, 3
88.00, 1
1150.64, 1
3727360.00, 1
32.00, 6
91.52, 1
35.00, 2
76.25, 2
121.50, 2
67.25, 3
