0.00, 989
212.00, 43
153.00, 2
72.25, 7
132.00, 1
232.00, 2
212.50, 2
60.50, 3
72.00, 11
11.50, 7
121.50, 23
1.00, 366
27.50, 1
67.75, 4
75.85, 1
68.75, 2
9243286.00, 4
57.50, 8
60.00, 33
73.25, 8
61.50, 3
482.00, 8
666999.00, 2
0.96, 1
72.00, 1
59.00, 9
23999.00, 12
9.50, 3
36.00, 14
485.00, 25
71.50, 9
122.00, 18
208.00, 5
48.91, 1
46.60, 1
0.96, 2
281.50, 18
216.00, 46
72.50, 4
60.10, 5
83.75, 1
43.00, 4
63.50, 3
53.99, 1
49.12, 1
25999.00, 9
210.50, 3
844.00, 2
124.00, 4
488.00, 21
254999.00, 2
68.46, 1
66.00, 1
70.75, 6
60.00, 31
109.39, 1
14.50, 4
104.00, 4
70.25, 5
86.75, 2
89.00, 3
77.00, 22
77.25, 6
76.25, 3
67.58, 1
712.00, 1
31.00, 6
73.50, 4
125.00, 2
16.26, 1
144.00, 2
220.00, 22
1347328.00, 4
108789.75, 1
484.00, 14
83.80, 1
79.32, 1
488.50, 14
202.00, 2
71.75, 13
36999.00, 2
64.00, 2
211.00, 9
29.00, 5
7.00, 1
8.19, 1
472.00, 1
400.00, 1
461.00, 2
1057128.00, 6
73.51, 1
4.00, 7
1.00, 26
11.00, 16
69.25, 8
554434.50, 2
790.00, 2
490.00, 5
885.00, 2
10.94, 1
443.52, 1
73.13, 1
58.00, 21
3670229.00, 4
280.00, 8
3.00, 3
71.00, 20
598999.00, 2
1241.36, 1
18.16, 1
56.50, 15
58.50, 13
72.79, 1
34.00, 4
78999.00, 2
78.00, 6
4.80, 1
50.02, 1
74.00, 12
281.00, 14
35.00, 4
8667737.00, 2
70.00, 23
1279947.00, 4
69.75, 7
487.00, 9
2647331.00, 2
220200.95, 2
169999.00, 2
1043.32, 1
3.39, 6
0.65, 1
8044493.00, 4
57.00, 14
460.00, 1
811.50, 1
3.26, 2
338999.00, 2
211.50, 18
5.50, 5
0.95, 5
0.93, 1
75.80, 2
486.00, 12
16.20, 1
67.08, 1
12.00, 2
76.03, 1
-0.10, 1
68.66, 1
53.01, 1
120.00, 2
62.00, 2
70.04, 1
95.00, 6
86.00, 3
173.00, 2
95682.55, 2
3711830.00, 4
497.00, 4
27.00, 4
219.00, 2
278.50, 4
535.00, 2
61.00, 2
71.25, 9
67.86, 1
277.00, 1
41.60, 2
85.75, 1
170.00, 2
92999.00, 4
12.50, 2
32999.00, 2
0.76, 2
2500004.00, 4
484.50, 1
69.00, 2
75.75, 1
91.50, 2
18.50, 3
7975424.00, 2
0.07, 1
68.30, 1
489.00, 11
71.03, 1
70.77, 1
11.40, 1
37.00, 6
64.90, 1
279.50, 3
0.65, 1
133693.42, 2
191999.00, 2
0.32, 1
489.50, 7
7579987.00, 4
91.75, 1
89.75, 1
7.50, 6
38999.00, 4
1530691.00, 4
653999.00, 2
2.01, 1
40.00, 2
3.14, 2
7.17, 1
483.00, 13
0.98, 3
6.00, 1
248.00, 2
0.08, 1
2.40, 1
68.54, 1
0.90, 4
54.00, 1
77999.00, 4
1162.00, 1
142868.47, 2
74.25, 6
55.50, 10
96.00, 1
63.25, 1
48.10, 1
781.00, 4
67.50, 2
877.00, 2
224.00, 6
392.00, 1
4895200.00, 1
0.79, 1
204.00, 3
2594306.00, 2
1746261.00, 2
72.75, 4
2301.26, 1
3778662.00, 2
50.00, 1
49.00, 3
74.75, 4
52.88, 1
7.55, 1
59.50, 7
90.00, 2
153.47, 1
139999.00, 2
92.00, 2
356.00, 2
213.00, 2
28.00, 4
68.50, 2
3718621.00, 4
4.03, 1
601999.00, 2
629.00, 1
93061.12, 2
486.50, 3
1678570.00, 2
34999.00, 4
210.00, 3
55.00, 2
468.00, 1
67.48, 1
0.93, 2
47.00, 4
487.50, 5
58.75, 1
120.50, 2
1060206.00, 3
44.00, 6
67.25, 2
24.98, 1
0.99, 2
48.50, 1
26.50, 2
278.00, 2
16.40, 1
4.29, 3
95999.00, 2
5.00, 6
79.18, 1
622.48, 1
56.00, 5
529.34, 1
0.66, 2
15.00, 2
67.62, 1
450.00, 2
3.50, 4
1146.64, 1
209.00, 1
836.16, 1
9.86, 1
21999.00, 6
0.08, 1
241664.00, 1
