27.00, 3
63.75, 2
35.00, 6
120.50, 27
0.00, 962
216.00, 54
870.00, 2
8054010.00, 4
66.75, 1
477.00, 16
475.00, 12
1.00, 382
69.25, 6
-0.09, 1
60.00, 34
70.00, 16
481.00, 20
9172801.00, 4
119.62, 1
1406.00, 2
274.50, 1
278.00, 25
77.00, 22
68.25, 6
153.22, 1
11.00, 13
76.00, 4
57.00, 16
41.50, 1
7999.00, 4
483.00, 21
477.50, 2
66.27, 1
199.00, 2
480.00, 16
209.00, 25
148999.00, 2
68.75, 5
97999.00, 4
52.60, 1
91.50, 1
479.00, 13
38999.00, 6
146.00, 2
206.00, 2
2367164.00, 2
401999.00, 2
11.50, 2
1059042.00, 6
0.89, 2
514.00, 2
62.30, 1
16.50, 2
961.60, 1
13.50, 4
9282965.00, 4
59.90, 4
69.50, 7
15999.00, 2
482.50, 13
5.50, 3
7590674.00, 4
483.50, 4
158999.00, 4
49.99, 1
224.00, 5
474.00, 2
59.50, 11
65.25, 1
3.00, 3
120.00, 16
26.00, 1
2139.20, 1
399999.00, 2
72.00, 6
499.00, 4
15.00, 2
3676710.00, 4
2309.38, 1
220200.95, 2
73.25, 7
86.00, 3
70.25, 22
196.00, 1
30.00, 6
68.50, 7
60.00, 30
209.50, 13
79.36, 1
672.00, 1
52.50, 1
220.00, 21
4.16, 2
552.00, 2
29.00, 4
67.94, 1
5.25, 1
277.00, 9
613999.00, 2
57.99, 1
70.82, 1
32.00, 6
56.50, 9
595.00, 1
14530.00, 4
2.00, 2
394999.00, 2
476.50, 1
212.00, 21
207.50, 1
70.50, 4
10.50, 3
25.50, 1
65.50, 1
520.00, 1
86.75, 2
276.00, 2
58.00, 30
73.32, 1
96999.00, 2
1.28, 2
71.00, 24
3723470.00, 4
91.75, 1
37.00, 3
6600199.00, 2
55.50, 9
62.50, 2
55.00, 3
84.00, 2
121.00, 4
540.00, 2
0.94, 3
1281433.00, 4
4.00, 7
275.50, 4
1283.96, 1
10.00, 2
85.75, 1
1640.00, 1
10.50, 1
1272.00, 1
478.50, 3
0.96, 3
36.50, 3
14.08, 1
67.50, 2
17.00, 2
210.00, 3
9.50, 6
24.97, 1
76.75, 2
47.00, 2
103999.00, 2
49.00, 3
31999.00, 6
94371.84, 2
7.00, 1
0.92, 1
63.50, 1
132.00, 1
73.00, 4
58.50, 21
1.00, 28
70.75, 5
0.90, 1
118.55, 1
5.89, 1
72.25, 6
24.94, 1
162.32, 1
219.00, 2
27999.00, 2
208.00, 8
100.00, 6
36.00, 16
149999.00, 2
3.14, 1
1379.40, 1
999.00, 2
144179.19, 2
2501631.00, 4
2.50, 1
95.00, 6
58.75, 1
64.50, 3
1062132.00, 3
60.10, 3
482.00, 6
30999.00, 4
203.00, 2
790.00, 2
6.53, 1
888.00, 4
7.10, 1
48.00, 2
53.03, 1
481.50, 3
105.70, 1
67.25, 4
63.60, 1
0.06, 1
66.00, 3
0.97, 2
124.00, 4
1531968.00, 4
0.98, 2
4.74, 1
1067.75, 1
666999.00, 2
8.58, 2
94.75, 2
7986859.00, 2
23.92, 2
12.93, 1
24999.00, 4
75.25, 1
380.00, 1
95682.55, 2
162.05, 1
67.48, 1
39.50, 1
69.75, 13
8.06, 2
0.83, 1
446.00, 4
0.86, 2
1677200.00, 4
59.00, 2
43.00, 4
1118.00, 1
811.90, 1
272.00, 2
182999.00, 2
72.50, 3
471.00, 2
69.76, 1
2649130.00, 2
81.75, 1
2317.18, 1
478.00, 15
78.00, 2
6.91, 1
4.29, 2
55.25, 3
208.50, 7
665.72, 1
395999.00, 2
0.66, 1
38.00, 1
0.67, 1
83.00, 2
277.50, 10
39.82, 1
1640126.00, 2
20484.74, 1
69.00, 6
67.75, 5
60.50, 2
256.00, 1
54.00, 2
67.38, 1
632.00, 1
46999.00, 2
12.80, 1
0.23, 1
68.58, 1
80.00, 3
34999.00, 2
332.00, 1
117964.80, 2
0.79, 4
39.00, 3
23999.00, 6
14.50, 1
92999.00, 6
7.30, 1
67.00, 1
206.50, 1
5.31, 1
144.00, 2
962.56, 1
0.93, 3
42.59, 1
26321.62, 1
0.92, 1
26999.00, 2
0.91, 1
71.25, 6
64.00, 2
3783554.00, 2
74.00, 8
8.50, 6
57.50, 2
4.54, 2
52.99, 1
197.00, 4
61.50, 4
1349577.00, 4
236999.00, 2
64.25, 1
42.00, 4
252.00, 1
12.84, 1
70.71, 1
0.89, 1
555745.25, 2
90.75, 1
3704879.00, 2
28.00, 1
33999.00, 2
1790336.00, 2
97.00, 2
4.22, 2
79.25, 2
61.00, 3
79.24, 1
4.03, 2
80.67, 1
440.00, 2
221.00, 2
71.20, 2
1.66, 1
9.00, 2
87.30, 1
3734267.00, 4
3739648.00, 1
288.00, 1
78.00, 1
380999.00, 2
480.50, 1
51.21, 1
-5.00, 1
77.25, 8
190.00, 2
32999.00, 2
6.00, 1
452.00, 2
21999.00, 8
159999.00, 2
66.60, 1
484.00, 3
5.00, 8
0.03, 1
500.00, 1
50999.00, 2
2227.72, 1
83.82, 2
18.50, 2
276.50, 2
6.50, 3
9.86, 1
340.00, 2
3.20, 3
67.90, 1
6.02, 1
9.41, 1
92.00, 3
1038.04, 1
30.21, 1
167999.00, 2
98.00, 2
603999.00, 2
3.84, 3
68.19, 1
119.50, 4
0.07, 1
46.80, 1
0.01, 1
275.00, 1
59.25, 1
4.48, 1
268.00, 2
68.08, 1
105.00, 2
113999.00, 2
96.00, 2
13.38, 1
50.94, 1
980.15, 1
274.00, 1
0.86, 1
344.00, 1
6.70, 1
67.17, 1
92.25, 1
72.75, 5
0.01, 1
0.72, 1
475.50, 1
136.00, 2
92.44, 1
7.62, 1
35.45, 1
49.70, 1
8.10, 1
44.53, 1
154.30, 1
71.75, 3
74.50, 3
20.54, 2
44.00, 4
40999.00, 2
2.75, 1
16.00, 1
20.93, 2
119275.52, 2
71.06, 1
163999.00, 2
241172.47, 2
0.70, 1
0.85, 2
-13327525.00, 1
8.77, 2
67.81, 1
494.00, 2
816.00, 1
1.74, 1
6.60, 1
0.96, 1
0.96, 1
183500.78, 2
113.00, 2
3.50, 3
7.49, 1
129.00, 2
0.97, 2
189.00, 2
66.85, 1
91.00, 1
524.00, 1
804.50, 1
194.00, 1
0.95, 4
1.88, 1
20.50, 1
128.00, 1
0.99, 1
278.50, 4
121.93, 1
73.75, 5
204.00, 4
72.08, 1
25.00, 1
0.02, 1
3.40, 1
