58.50, 16
455.52, 1
1011.04, 1
57.00, 12
0.00, 233
78.25, 3
22.00, 1
0.86, 2
95.00, 6
63.50, 2
467.00, 2
69.75, 10
490.00, 17
220.00, 18
488.00, 12
58.00, 32
0.94, 4
71.00, 18
57.50, 7
21999.00, 10
486.00, 18
279.00, 2
78.00, 3
67.50, 1
70.00, 13
666999.00, 2
31999.00, 5
281.00, 6
71.25, 7
487.00, 10
79.92, 1
91.75, 1
67.00, 4
170.00, 4
485.00, 20
97999.00, 6
0.99, 1
80.75, 1
491.50, 5
212.00, 29
73.75, 3
9675616.00, 2
282.50, 18
216.00, 54
11.07, 1
4.86, 1
49.39, 1
33999.00, 2
0.13, 1
2365163.00, 2
59.25, 1
19.00, 2
329999.00, 4
122.00, 13
224.00, 10
10.56, 1
0.08, 1
7975935.00, 2
483.00, 6
2.00, 2
14530.00, 4
392999.00, 2
73.50, 1
60.00, 36
60.00, 32
70.25, 6
122.50, 27
538.00, 2
489.00, 19
15.00, 2
205.00, 2
283.00, 9
756.00, 2
208.00, 9
2.94, 2
6.72, 1
67.25, 4
56.50, 16
68.25, 4
85.50, 1
74.25, 4
66.00, 1
116.51, 1
93.46, 1
65.80, 1
281.50, 8
76.20, 2
12.50, 2
71.50, 9
212.50, 19
34999.00, 2
124.00, 4
535.00, 2
1.00, 15
0.10, 1
28.00, 3
0.97, 2
2500073.00, 4
3.50, 7
36.00, 14
3712813.00, 4
167999.00, 2
-0.11, 1
13.10, 1
66.47, 1
491.00, 13
48999.00, 2
73.25, 6
198.00, 1
70.50, 13
497.00, 4
195.00, 3
24.94, 1
1.34, 4
77.00, 20
29.50, 2
62.00, 2
71.75, 6
20.00, 1
407.00, 2
25999.00, 11
3.01, 2
69.00, 8
3698625.00, 2
204.00, 3
0.65, 1
8.00, 5
30.00, 9
-0.11, 1
77.85, 1
29.00, 4
490.50, 15
69.50, 6
41.48, 1
176.00, 2
46.00, 2
9150599.00, 4
0.81, 1
6574725.00, 2
11.00, 11
142868.47, 2
213.00, 16
68.50, 7
92.00, 3
1060283.00, 3
4895200.00, 1
484.00, 6
24.92, 1
64.25, 1
640.80, 1
4.03, 1
15.50, 3
35.00, 8
1.00, 27
58999.00, 6
268.00, 1
8.50, 2
69.25, 11
24.00, 1
66.12, 1
804.00, 1
58.25, 1
784.16, 1
0.50, 1
67.48, 2
95682.55, 2
71.35, 1
15999.00, 8
348.00, 2
77.25, 7
144999.00, 2
104.00, 2
11.65, 1
489.50, 5
120.00, 2
80.00, 5
3727360.00, 1
3.00, 5
461.00, 2
64.84, 1
0.88, 2
32.50, 2
1347424.00, 4
-4.50, 1
86.75, 2
636.92, 1
180.00, 2
4.10, 1
256.00, 1
9245035.00, 4
78.23, 1
336.00, 1
117964.80, 2
24.98, 1
72.25, 7
55.50, 10
113999.00, 2
91.50, 1
21.00, 1
59.50, 10
136.00, 1
74.53, 1
72.13, 1
0.50, 1
72.00, 9
66.00, 2
6.00, 1
51.17, 1
52.99, 1
86.00, 3
0.73, 2
213.50, 2
60140.00, 2
34.00, 3
211.00, 2
168.76, 1
14.34, 1
67.85, 2
72.50, 3
282.00, 9
46999.00, 2
1637756.00, 2
100.00, 5
4.00, 5
3718809.00, 4
30999.00, 2
92.90, 1
138999.00, 4
1057205.00, 6
10.82, 1
0.39, 1
848.40, 1
641999.00, 2
153.98, 1
0.13, 1
272.00, 3
2.50, 2
38.19, 1
324.00, 2
639.20, 1
76.75, 3
6.46, 2
72.75, 3
3.39, 3
1530752.00, 4
127.00, 2
554434.50, 2
192.00, 1
2301.26, 1
76.00, 5
316.00, 1
