1.00, 382
595.00, 1
0.00, 962
1038.08, 1
483.00, 22
478.00, 17
70.25, 21
67.71, 1
72.75, 6
91.50, 1
114032.63, 1
43.50, 2
11.00, 12
474.00, 7
241172.47, 2
73.25, 6
13.50, 4
482.50, 11
36.00, 19
220.00, 10
103999.00, 2
0.76, 2
0.97, 1
52.74, 1
21999.00, 6
56.50, 6
483.50, 5
154.30, 1
31999.00, 10
73.00, 6
92.00, 3
73.50, 1
57.50, 11
167999.00, 4
1.28, 2
37.00, 4
588999.00, 2
58.50, 24
71.00, 25
161999.00, 2
7986864.00, 2
74.00, 10
206.00, 2
224.00, 39
32.00, 6
480.00, 10
60.00, 30
58.00, 22
68.25, 5
440.00, 2
69.75, 11
228.00, 50
476.50, 1
80.75, 1
60.00, 34
66.85, 2
0.93, 4
57.00, 16
59.90, 4
80.00, 2
16.50, 3
98.00, 2
77.00, 22
20999.00, 2
61.50, 5
98999.00, 2
278.50, 3
1.00, 29
278.00, 24
4.00, 7
110.00, 2
1640127.00, 2
153.00, 2
192.00, 2
476.00, 10
0.96, 5
220200.95, 2
22999.00, 2
209.00, 23
3.07, 2
84.50, 1
184.00, 4
82.75, 1
37.50, 2
870.00, 2
33.00, 4
55.50, 10
69.46, 1
149.44, 1
90.75, 2
781.00, 2
482.00, 23
72.50, 3
120.00, 17
70.50, 8
209.50, 13
0.92, 1
264.00, 1
72.30, 1
0.64, 2
552.00, 2
58.25, 1
70.00, 16
0.72, 1
3734276.00, 4
124.00, 6
55.00, 5
1052.08, 1
15.00, 2
60.50, 3
1.73, 1
1051.52, 1
1062134.00, 3
277.50, 12
555745.25, 2
302776.31, 2
73.75, 4
200.00, 3
23999.00, 4
474.50, 2
38999.00, 6
481.50, 3
216.00, 3
55.25, 3
888.00, 4
66.25, 2
120.50, 27
24.00, 1
60140.00, 2
49.50, 1
84.41, 1
1265.84, 1
7590679.00, 4
1059044.00, 6
554.00, 2
6.72, 2
36.82, 1
8.77, 2
3.50, 3
75.50, 1
1704.00, 1
69.00, 8
284.00, 4
540.00, 3
95.00, 6
0.85, 2
28.00, 3
67.50, 4
69.50, 5
6.10, 1
1281435.00, 4
59.50, 8
274.00, 1
219.00, 2
48.25, 1
46999.00, 2
89.00, 3
210.00, 2
7999.00, 4
76.25, 1
58.75, 1
8.00, 5
589999.00, 2
72.25, 5
34999.00, 2
129.30, 1
66.77, 1
19999.00, 4
43.10, 2
3.84, 4
446.00, 2
3723475.00, 4
9282982.00, 4
68.75, 4
57.47, 1
275.50, 4
461.00, 4
54.00, 2
51.07, 1
6.83, 1
276.00, 2
464.00, 1
208.50, 10
96.00, 2
27.50, 1
212.00, 1
0.94, 1
3783560.00, 2
48.00, 1
52.50, 1
982.12, 1
31.00, 6
67.90, 1
477.50, 2
68.19, 1
208.00, 4
477.00, 6
97999.00, 4
481.00, 17
68.50, 6
64.00, 3
29.00, 1
89999.00, 2
0.98, 1
1.60, 1
71.75, 3
71.06, 1
652.00, 1
2.28, 1
42.05, 1
3739648.00, 1
422.00, 2
0.95, 1
17.00, 2
3704884.00, 2
479.00, 13
44.00, 4
80.67, 1
12.80, 2
4.54, 2
50.80, 1
1680551.00, 2
14.14, 1
383999.00, 4
1379.40, 1
94999.00, 4
7.49, 2
1.71, 1
42.00, 4
128.00, 1
77.25, 7
67.94, 1
39.50, 1
56.00, 3
0.98, 1
43.00, 2
504.00, 1
0.91, 1
1402.00, 1
4.48, 2
336.28, 2
10.00, 4
3.00, 3
666999.00, 2
232999.00, 2
256.00, 2
9.50, 6
84.00, 1
95.50, 1
66.50, 1
1401.00, 1
100.00, 4
18.00, 1
117964.80, 2
133693.42, 2
67.75, 5
94.00, 1
0.65, 1
198.00, 1
368.00, 1
76.00, 4
50.40, 1
72.80, 1
2649130.00, 2
