0.79, 2
0.00, 961
60.00, 38
1.00, 383
69.25, 7
216.00, 40
220.00, 30
70.00, 16
0.95, 6
1349579.00, 4
9.41, 2
479.00, 25
51.96, 1
57.00, 16
76.04, 1
47999.00, 2
39.50, 2
28.00, 6
73.25, 6
58.00, 27
56.50, 9
4.00, 8
70.25, 23
477.00, 8
36.00, 10
1448.00, 1
35.00, 8
58.50, 21
482.00, 15
61.00, 3
420.00, 1
146.00, 2
11.50, 2
212.00, 25
480.00, 14
0.02, 1
65.25, 1
0.01, 1
5.06, 1
4.54, 2
55.50, 10
33999.00, 2
15999.00, 2
1640128.00, 2
59.50, 9
71.00, 25
100.00, 5
50.00, 3
1.00, 29
9.00, 2
184.00, 2
40999.00, 2
1677200.00, 4
61.50, 2
241664.00, 1
209.00, 24
0.93, 4
67.00, 3
268.00, 3
59.90, 4
344.00, 3
3.84, 3
146999.00, 4
10.05, 1
0.03, 1
121.00, 4
67.46, 1
119.50, 3
475.00, 13
37.00, 6
66.00, 2
485.00, 2
60.10, 6
68.50, 1
209.50, 12
74.00, 10
76.00, 4
58.25, 1
69.50, 6
44.50, 2
611999.00, 2
14.00, 1
0.91, 1
488.00, 1
0.72, 1
482.50, 14
210.00, 2
4.35, 2
72.88, 1
42.76, 1
6.83, 1
278.00, 23
68.75, 4
62.50, 3
277.50, 13
70.60, 1
6.53, 1
33.00, 2
476.00, 5
6.08, 1
53.80, 1
76.75, 3
8.50, 5
16.50, 3
64.00, 3
118.55, 1
0.86, 5
67.89, 1
5.00, 6
224.00, 6
202.00, 2
0.91, 1
63.50, 2
135.00, 2
60.00, 28
54.00, 4
0.67, 1
516.00, 1
71.25, 6
92.00, 5
84.00, 1
71.20, 2
113999.00, 2
75.00, 1
67.38, 1
106999.00, 6
21999.00, 4
11.00, 12
225.00, 3
70.80, 2
120.50, 25
31.00, 4
478.00, 8
44.00, 6
2318.90, 1
221.00, 3
208.50, 10
103.00, 2
-0.06, 1
84.16, 1
0.85, 2
14.66, 1
85.30, 1
3676718.00, 4
86.75, 2
14.34, 1
2649131.00, 2
67.71, 1
72.75, 6
474.50, 4
60140.00, 2
188999.00, 2
69.75, 8
5.50, 4
208.00, 8
19.97, 1
53999.00, 2
444.00, 3
483.00, 12
6.00, 2
13.50, 5
66.23, 1
-5.00, 1
1266.76, 1
14.14, 1
1265.84, 1
220200.95, 2
659999.00, 2
67.62, 1
